block,v3_usdc_per_weth,v2_usdc_per_weth,spread_pct,direction
47150155,1615.8695,1616.2086,0.02098,V3->V2
47150156,1615.8694,1616.2086,0.02099,V3->V2
47150157,1615.8660,1616.2086,0.02120,V3->V2
47150158,1617.0598,1616.2086,0.05267,V2->V3
47150159,1617.2449,1616.2086,0.06412,V2->V3
47150160,1617.2449,1616.2086,0.06412,V2->V3
47150161,1617.2378,1616.2086,0.06368,V2->V3
47150162,1617.3349,1616.2086,0.06969,V2->V3
47150163,1617.4366,1616.2086,0.07598,V2->V3
47150164,1617.7071,1616.2086,0.09272,V2->V3
47150165,1617.7071,1616.2086,0.09272,V2->V3
47150166,1617.7071,1616.2086,0.09272,V2->V3
47150167,1617.7100,1616.2086,0.09290,V2->V3
47150168,1617.7100,1616.2086,0.09290,V2->V3
47150169,1617.7100,1616.2086,0.09290,V2->V3
47150170,1617.7100,1616.2086,0.09290,V2->V3
47150171,1617.7100,1616.2086,0.09290,V2->V3
47150172,1617.7100,1616.2086,0.09290,V2->V3
47150173,1617.7100,1616.2086,0.09290,V2->V3
47150174,1617.7120,1616.2086,0.09302,V2->V3
47150175,1617.7120,1616.2086,0.09302,V2->V3
47150176,1617.7120,1616.2086,0.09302,V2->V3
47150177,1617.7075,1616.2086,0.09274,V2->V3
47150178,1617.7075,1616.2086,0.09274,V2->V3
47150179,1617.7075,1616.2086,0.09274,V2->V3
47150180,1617.7094,1616.2086,0.09286,V2->V3
47150181,1617.7094,1615.3432,0.14648,V2->V3
47150182,1617.7094,1615.3432,0.14648,V2->V3
47150183,1617.2839,1615.3432,0.12014,V2->V3
47150184,1616.4627,1615.3432,0.06931,V2->V3
47150185,1616.4627,1615.3432,0.06931,V2->V3
47150186,1616.4627,1615.3432,0.06931,V2->V3
47150187,1616.4627,1615.3432,0.06931,V2->V3
47150188,1616.4627,1615.3432,0.06931,V2->V3
47150189,1616.4627,1615.3432,0.06931,V2->V3
47150190,1616.5597,1615.3432,0.07531,V2->V3
47150191,1617.0782,1615.3432,0.10741,V2->V3
47150192,1617.0782,1615.3432,0.10741,V2->V3
47150193,1617.0782,1615.3432,0.10741,V2->V3
47150194,1617.0782,1615.3432,0.10741,V2->V3
47150195,1617.1822,1615.3432,0.11384,V2->V3
47150196,1617.2656,1615.3432,0.11901,V2->V3
47150197,1617.2656,1615.3432,0.11901,V2->V3
47150198,1617.2644,1615.3432,0.11894,V2->V3
47150199,1617.2644,1615.3432,0.11894,V2->V3
47150200,1617.2586,1615.3432,0.11858,V2->V3
47150201,1617.2586,1615.3432,0.11858,V2->V3
47150202,1617.2586,1615.3432,0.11858,V2->V3
47150203,1617.0880,1615.3432,0.10802,V2->V3
47150204,1617.0880,1615.3432,0.10802,V2->V3
47150205,1617.0880,1615.3432,0.10801,V2->V3
47150206,1617.0880,1615.3432,0.10801,V2->V3
47150207,1617.0880,1615.3432,0.10801,V2->V3
47150208,1617.5177,1615.3432,0.13462,V2->V3
47150209,1617.5177,1615.3432,0.13462,V2->V3
47150210,1617.3935,1615.3432,0.12692,V2->V3
47150211,1617.3307,1615.3432,0.12304,V2->V3
47150212,1617.3307,1615.3432,0.12304,V2->V3
47150213,1617.3307,1615.3432,0.12304,V2->V3
47150214,1617.3307,1615.3432,0.12304,V2->V3
47150215,1617.3307,1615.3432,0.12304,V2->V3
47150216,1617.3307,1615.3432,0.12304,V2->V3
47150217,1617.3307,1615.3432,0.12304,V2->V3
47150218,1617.3307,1615.3432,0.12304,V2->V3
47150219,1617.3307,1615.3432,0.12304,V2->V3
47150220,1617.3307,1615.3432,0.12304,V2->V3
47150221,1617.3307,1615.3432,0.12304,V2->V3
47150222,1617.3307,1615.3432,0.12304,V2->V3
47150223,1617.3307,1615.3432,0.12304,V2->V3
47150224,1617.3307,1615.3432,0.12304,V2->V3
47150225,1617.3307,1615.3432,0.12304,V2->V3
47150226,1617.3294,1615.3432,0.12296,V2->V3
47150227,1617.3297,1615.3432,0.12298,V2->V3
47150228,1617.2713,1615.3432,0.11936,V2->V3
47150229,1617.2687,1615.3432,0.11920,V2->V3
47150230,1616.9678,1615.3432,0.10057,V2->V3
47150231,1617.7183,1615.3432,0.14703,V2->V3
47150232,1617.7183,1615.3432,0.14703,V2->V3
47150233,1617.7183,1615.3432,0.14703,V2->V3
47150234,1617.6837,1615.3432,0.14489,V2->V3
47150235,1617.6837,1615.3432,0.14489,V2->V3
47150236,1617.6837,1615.3432,0.14489,V2->V3
47150237,1617.6837,1615.3432,0.14489,V2->V3
47150238,1617.6837,1615.3432,0.14489,V2->V3
47150239,1617.6837,1615.3432,0.14489,V2->V3
47150240,1617.8055,1615.3432,0.15243,V2->V3
47150241,1618.1537,1615.3433,0.17398,V2->V3
47150242,1618.1537,1615.3433,0.17398,V2->V3
47150243,1618.1537,1615.3433,0.17398,V2->V3
47150244,1618.1537,1615.3433,0.17398,V2->V3
47150245,1618.1537,1615.3433,0.17398,V2->V3
47150246,1618.1537,1615.3433,0.17398,V2->V3
47150247,1618.1537,1615.3433,0.17398,V2->V3
47150248,1618.1537,1615.3433,0.17398,V2->V3
47150249,1618.1537,1615.3433,0.17398,V2->V3
47150250,1618.1537,1615.3433,0.17398,V2->V3
47150251,1618.1537,1615.3433,0.17398,V2->V3
47150252,1618.1537,1615.3433,0.17398,V2->V3
47150253,1618.1537,1615.3433,0.17398,V2->V3
47150254,1618.1537,1615.3433,0.17398,V2->V3
47150255,1618.1537,1615.3433,0.17398,V2->V3
47150256,1618.1527,1615.3433,0.17392,V2->V3
47150257,1618.1527,1615.3433,0.17392,V2->V3
47150258,1618.1527,1615.3433,0.17392,V2->V3
47150259,1617.4357,1615.3433,0.12953,V2->V3
47150260,1617.1120,1615.3433,0.10950,V2->V3
47150261,1617.1121,1615.3433,0.10950,V2->V3
47150262,1617.0683,1615.3433,0.10679,V2->V3
47150263,1616.9232,1615.3433,0.09781,V2->V3
47150264,1616.7700,1615.3433,0.08832,V2->V3
47150265,1616.5957,1615.3433,0.07753,V2->V3
47150266,1616.5445,1615.3433,0.07436,V2->V3
47150267,1616.3828,1615.3433,0.06435,V2->V3
47150268,1616.0981,1615.3433,0.04673,V2->V3
47150269,1615.9682,1615.3433,0.03869,V2->V3
47150270,1615.9255,1615.3433,0.03604,V2->V3
47150271,1615.9255,1615.3433,0.03604,V2->V3
47150272,1615.7912,1615.3433,0.02773,V2->V3
47150273,1615.7912,1615.3433,0.02773,V2->V3
47150274,1616.2234,1615.3433,0.05448,V2->V3
47150275,1616.3305,1615.3433,0.06111,V2->V3
47150276,1616.3305,1615.3433,0.06111,V2->V3
47150277,1616.3305,1615.3433,0.06111,V2->V3
47150278,1616.3305,1615.3433,0.06111,V2->V3
47150279,1616.3305,1615.3433,0.06111,V2->V3
47150280,1616.4451,1615.3433,0.06821,V2->V3
47150281,1616.4451,1615.3433,0.06821,V2->V3
47150282,1616.4451,1615.3433,0.06821,V2->V3
47150283,1616.4451,1615.3433,0.06821,V2->V3
47150284,1616.4451,1615.3433,0.06821,V2->V3
47150285,1616.4451,1615.3433,0.06821,V2->V3
47150286,1616.4459,1615.3433,0.06826,V2->V3
47150287,1616.4504,1615.3433,0.06854,V2->V3
47150288,1616.4504,1615.3433,0.06854,V2->V3
47150289,1616.9289,1615.3433,0.09816,V2->V3
47150290,1616.9289,1615.3433,0.09816,V2->V3
47150291,1617.0872,1615.3433,0.10796,V2->V3
47150292,1617.0872,1615.3433,0.10796,V2->V3
47150293,1617.0872,1615.3433,0.10796,V2->V3
47150294,1617.0872,1615.3433,0.10796,V2->V3
47150295,1617.0872,1615.3433,0.10796,V2->V3
47150296,1617.0872,1615.3433,0.10796,V2->V3
47150297,1617.0971,1615.3433,0.10857,V2->V3
47150298,1617.0971,1615.3433,0.10857,V2->V3
47150299,1617.0971,1615.3433,0.10857,V2->V3
47150300,1617.0971,1615.3433,0.10857,V2->V3
47150301,1616.7113,1615.3433,0.08469,V2->V3
47150302,1616.7113,1615.3433,0.08469,V2->V3
47150303,1616.7113,1615.3433,0.08469,V2->V3
47150304,1616.7113,1615.3433,0.08469,V2->V3
47150305,1616.7113,1615.3433,0.08469,V2->V3
47150306,1616.7113,1615.3433,0.08469,V2->V3
47150307,1616.7113,1615.3433,0.08469,V2->V3
47150308,1616.7113,1615.3433,0.08469,V2->V3
47150309,1616.7113,1615.3433,0.08469,V2->V3
47150310,1616.7168,1615.3433,0.08503,V2->V3
47150311,1616.6355,1615.3433,0.08000,V2->V3
47150312,1616.6355,1615.3433,0.08000,V2->V3
47150313,1616.6355,1615.3433,0.08000,V2->V3
47150314,1616.3562,1615.3433,0.06270,V2->V3
47150315,1616.3562,1615.3433,0.06270,V2->V3
47150316,1616.3562,1615.3433,0.06270,V2->V3
47150317,1616.3562,1615.3433,0.06270,V2->V3
47150318,1616.3562,1615.3433,0.06270,V2->V3
47150319,1616.3562,1615.3433,0.06270,V2->V3
47150320,1615.8476,1615.3433,0.03122,V2->V3
47150321,1615.8476,1615.3433,0.03122,V2->V3
47150322,1615.8476,1615.3433,0.03122,V2->V3
47150323,1615.8476,1615.3433,0.03122,V2->V3
47150324,1615.8476,1615.3433,0.03122,V2->V3
47150325,1615.8476,1615.3433,0.03122,V2->V3
47150326,1615.8476,1615.3433,0.03122,V2->V3
47150327,1615.8476,1615.3433,0.03122,V2->V3
47150328,1616.1338,1615.3433,0.04894,V2->V3
47150329,1616.2029,1615.3433,0.05321,V2->V3
47150330,1616.3799,1615.3433,0.06417,V2->V3
47150331,1616.7855,1615.3433,0.08928,V2->V3
47150332,1616.7855,1615.3433,0.08928,V2->V3
47150333,1616.7694,1615.3433,0.08829,V2->V3
47150334,1616.7694,1615.3433,0.08829,V2->V3
47150335,1616.7694,1615.3433,0.08829,V2->V3
47150336,1616.7694,1615.3433,0.08829,V2->V3
47150337,1616.7694,1615.3433,0.08829,V2->V3
47150338,1616.7694,1615.3433,0.08829,V2->V3
47150339,1616.7695,1615.3433,0.08829,V2->V3
47150340,1616.7695,1615.3433,0.08829,V2->V3
47150341,1616.7695,1615.3433,0.08829,V2->V3
47150342,1616.7695,1615.3433,0.08829,V2->V3
47150343,1616.7695,1615.3433,0.08829,V2->V3
47150344,1616.7695,1615.3433,0.08829,V2->V3
47150345,1616.7695,1615.3433,0.08829,V2->V3
47150346,1616.7689,1615.3433,0.08825,V2->V3
47150347,1616.7633,1615.3433,0.08791,V2->V3
47150348,1616.7633,1615.3433,0.08791,V2->V3
47150349,1616.7633,1615.3433,0.08791,V2->V3
47150350,1616.7633,1615.3433,0.08791,V2->V3
47150351,1616.7633,1615.3433,0.08790,V2->V3
47150352,1616.7633,1615.3433,0.08790,V2->V3
47150353,1616.5620,1615.3433,0.07544,V2->V3
47150354,1616.5620,1615.3433,0.07544,V2->V3
47150355,1616.5620,1615.3433,0.07544,V2->V3
47150356,1618.2407,1615.3433,0.17936,V2->V3
47150357,1618.4636,1615.3434,0.19316,V2->V3
47150358,1618.4636,1615.3434,0.19316,V2->V3
47150359,1618.4880,1615.3434,0.19467,V2->V3
47150360,1618.4880,1615.3434,0.19467,V2->V3
47150361,1618.4880,1615.3434,0.19467,V2->V3
47150362,1618.4880,1615.3434,0.19467,V2->V3
47150363,1618.9595,1615.3434,0.22386,V2->V3
47150364,1619.3840,1615.3434,0.25014,V2->V3
47150365,1619.5763,1615.3434,0.26204,V2->V3
47150366,1619.8704,1615.4939,0.27090,V2->V3
47150367,1619.8704,1615.4939,0.27090,V2->V3
47150368,1619.8704,1615.4939,0.27090,V2->V3
47150369,1619.8704,1615.4939,0.27090,V2->V3
47150370,1619.8703,1615.6430,0.26165,V2->V3
47150371,1619.8703,1615.6430,0.26165,V2->V3
47150372,1620.4298,1616.0133,0.27330,V2->V3
47150373,1620.6367,1616.4118,0.26138,V2->V3
47150374,1620.5469,1616.4118,0.25582,V2->V3
47150375,1620.5469,1616.4118,0.25582,V2->V3
47150376,1620.5469,1616.4118,0.25582,V2->V3
47150377,1620.5469,1616.4118,0.25582,V2->V3
47150378,1620.5469,1616.4118,0.25582,V2->V3
47150379,1620.5266,1616.4118,0.25457,V2->V3
47150380,1620.5266,1616.4118,0.25457,V2->V3
47150381,1620.5280,1616.4118,0.25465,V2->V3
47150382,1620.5280,1616.4118,0.25465,V2->V3
47150383,1620.5280,1616.4118,0.25465,V2->V3
47150384,1620.5280,1616.4118,0.25465,V2->V3
47150385,1620.5280,1616.4118,0.25465,V2->V3
47150386,1620.5280,1616.4118,0.25465,V2->V3
47150387,1620.5305,1616.4118,0.25481,V2->V3
47150388,1620.5305,1616.4118,0.25481,V2->V3
47150389,1620.5305,1616.4118,0.25481,V2->V3
47150390,1620.5305,1616.4118,0.25481,V2->V3
47150391,1620.4828,1616.4118,0.25186,V2->V3
47150392,1620.4904,1616.4118,0.25233,V2->V3
47150393,1620.4904,1616.4118,0.25233,V2->V3
47150394,1620.4904,1616.4118,0.25233,V2->V3
47150395,1620.2302,1616.4118,0.23623,V2->V3
47150396,1620.1463,1616.4118,0.23104,V2->V3
47150397,1620.1472,1616.4118,0.23110,V2->V3
47150398,1620.1472,1616.4118,0.23110,V2->V3
47150399,1620.1472,1616.4407,0.22930,V2->V3
47150400,1620.1472,1616.4407,0.22930,V2->V3
47150401,1620.1472,1616.4407,0.22930,V2->V3
47150402,1620.1472,1616.4407,0.22930,V2->V3
47150403,1620.1472,1616.4407,0.22930,V2->V3
47150404,1620.2456,1616.4407,0.23539,V2->V3
47150405,1620.8511,1616.6694,0.25866,V2->V3
47150406,1621.1580,1616.6698,0.27762,V2->V3
47150407,1621.1580,1616.6698,0.27762,V2->V3
47150408,1621.1632,1616.6698,0.27794,V2->V3
47150409,1621.1632,1616.6698,0.27794,V2->V3
47150410,1621.1632,1616.6698,0.27794,V2->V3
47150411,1621.1632,1616.6698,0.27794,V2->V3
47150412,1621.1632,1616.6698,0.27794,V2->V3
47150413,1621.1632,1616.6698,0.27794,V2->V3
47150414,1621.1632,1616.6698,0.27794,V2->V3
47150415,1621.1632,1616.6698,0.27794,V2->V3
47150416,1621.1632,1616.6698,0.27794,V2->V3
47150417,1621.1632,1616.6698,0.27794,V2->V3
47150418,1621.1632,1616.6698,0.27794,V2->V3
47150419,1621.1632,1616.6698,0.27794,V2->V3
47150420,1621.1632,1616.6698,0.27794,V2->V3
47150421,1621.1631,1616.6698,0.27794,V2->V3
47150422,1621.1631,1616.6698,0.27794,V2->V3
47150423,1621.1631,1616.6698,0.27794,V2->V3
47150424,1621.1631,1616.6698,0.27794,V2->V3
47150425,1620.9728,1616.6698,0.26617,V2->V3
47150426,1620.9728,1616.6698,0.26617,V2->V3
47150427,1620.9727,1616.6698,0.26616,V2->V3
47150428,1620.9727,1616.6698,0.26616,V2->V3
47150429,1620.9727,1616.6698,0.26616,V2->V3
47150430,1620.9727,1616.6698,0.26616,V2->V3
47150431,1620.9727,1616.6698,0.26616,V2->V3
47150432,1620.9727,1616.6698,0.26616,V2->V3
47150433,1620.9727,1616.6698,0.26616,V2->V3
47150434,1620.9727,1616.6698,0.26616,V2->V3
47150435,1620.9727,1616.6698,0.26616,V2->V3
47150436,1620.9727,1616.6698,0.26616,V2->V3
47150437,1621.4705,1617.2469,0.26116,V2->V3
47150438,1621.4705,1617.2470,0.26116,V2->V3
47150439,1621.4705,1617.2470,0.26116,V2->V3
47150440,1621.4705,1617.2470,0.26116,V2->V3
47150441,1621.4705,1617.2470,0.26116,V2->V3
47150442,1621.4683,1617.2470,0.26102,V2->V3
47150443,1621.4683,1617.2470,0.26102,V2->V3
47150444,1621.4683,1617.2470,0.26102,V2->V3
47150445,1621.4174,1617.2470,0.25787,V2->V3
47150446,1621.4174,1617.2470,0.25787,V2->V3
47150447,1621.4174,1617.2470,0.25787,V2->V3
47150448,1621.1487,1617.2470,0.24126,V2->V3
47150449,1621.1487,1617.2470,0.24126,V2->V3
47150450,1621.1487,1617.2470,0.24126,V2->V3
47150451,1620.9856,1617.2470,0.23117,V2->V3
47150452,1620.8450,1617.2470,0.22248,V2->V3
47150453,1620.8204,1617.2470,0.22096,V2->V3
47150454,1620.1595,1617.2470,0.18009,V2->V3
47150455,1620.1595,1617.2470,0.18009,V2->V3
47150456,1620.1595,1617.2470,0.18009,V2->V3
47150457,1620.1626,1617.2470,0.18028,V2->V3
47150458,1620.0217,1617.2470,0.17157,V2->V3
47150459,1620.0293,1617.2470,0.17204,V2->V3
47150460,1619.8447,1617.2470,0.16062,V2->V3
47150461,1619.2336,1617.2470,0.12284,V2->V3
47150462,1619.1575,1617.2470,0.11813,V2->V3
47150463,1618.7713,1617.2470,0.09425,V2->V3
47150464,1618.5442,1617.2470,0.08021,V2->V3
47150465,1618.3323,1617.2470,0.06710,V2->V3
47150466,1618.1473,1617.2470,0.05567,V2->V3
47150467,1617.7597,1617.2470,0.03170,V2->V3
47150468,1617.7597,1617.2470,0.03170,V2->V3
47150469,1617.7597,1617.2470,0.03170,V2->V3
47150470,1617.7597,1617.2470,0.03170,V2->V3
47150471,1617.7597,1617.2470,0.03170,V2->V3
47150472,1617.7597,1617.2470,0.03170,V2->V3
47150473,1617.9414,1617.2470,0.04294,V2->V3
47150474,1617.9471,1617.2470,0.04329,V2->V3
47150475,1618.0812,1617.2470,0.05158,V2->V3
47150476,1618.0812,1617.2470,0.05158,V2->V3
47150477,1618.0796,1617.2470,0.05148,V2->V3
47150478,1618.0796,1617.2470,0.05148,V2->V3
47150479,1618.0796,1617.2470,0.05148,V2->V3
47150480,1618.0796,1617.2470,0.05148,V2->V3
47150481,1618.0796,1617.2470,0.05148,V2->V3
47150482,1618.0783,1617.2470,0.05140,V2->V3
47150483,1618.0783,1617.2470,0.05140,V2->V3
47150484,1618.5035,1617.2470,0.07769,V2->V3
47150485,1618.5035,1617.2470,0.07769,V2->V3
47150486,1618.4166,1617.2470,0.07232,V2->V3
47150487,1618.4175,1617.2470,0.07237,V2->V3
47150488,1618.4175,1617.2470,0.07237,V2->V3
47150489,1618.4175,1617.2470,0.07237,V2->V3
47150490,1618.4173,1617.2470,0.07236,V2->V3
47150491,1618.4173,1617.2470,0.07236,V2->V3
47150492,1618.4173,1617.2470,0.07236,V2->V3
47150493,1618.4173,1617.2470,0.07236,V2->V3
47150494,1618.4173,1617.2470,0.07236,V2->V3
47150495,1618.4173,1617.2470,0.07236,V2->V3
47150496,1618.4173,1617.2470,0.07236,V2->V3
47150497,1618.4173,1617.2470,0.07236,V2->V3
47150498,1618.4173,1617.2474,0.07234,V2->V3
47150499,1618.4175,1617.2474,0.07235,V2->V3
47150500,1618.4175,1617.2474,0.07235,V2->V3
47150501,1618.4183,1617.2474,0.07240,V2->V3
47150502,1618.4183,1617.2474,0.07240,V2->V3
47150503,1618.4183,1617.2474,0.07240,V2->V3
47150504,1618.4183,1617.2474,0.07240,V2->V3
47150505,1618.4183,1617.2474,0.07240,V2->V3
47150506,1618.4183,1617.2474,0.07240,V2->V3
47150507,1618.4219,1617.2474,0.07262,V2->V3
47150508,1618.4219,1617.2474,0.07263,V2->V3
47150509,1618.4219,1617.2474,0.07263,V2->V3
47150510,1618.4220,1617.2474,0.07263,V2->V3
47150511,1618.4220,1617.2474,0.07263,V2->V3
47150512,1618.4220,1617.2474,0.07263,V2->V3
47150513,1618.4220,1617.2474,0.07263,V2->V3
47150514,1618.4220,1617.2474,0.07263,V2->V3
47150515,1618.4220,1617.2474,0.07263,V2->V3
47150516,1618.4220,1617.2474,0.07263,V2->V3
47150517,1618.4220,1617.2474,0.07263,V2->V3
47150518,1618.4220,1617.2474,0.07263,V2->V3
47150519,1618.1579,1617.2474,0.05630,V2->V3
47150520,1617.9675,1617.2474,0.04453,V2->V3
47150521,1617.4015,1617.2474,0.00953,V2->V3
47150522,1617.1150,1617.2474,0.00819,V3->V2
47150523,1616.8196,1617.2474,0.02646,V3->V2
47150524,1616.8196,1617.2474,0.02646,V3->V2
47150525,1616.8196,1617.2474,0.02646,V3->V2
47150526,1616.8196,1617.2474,0.02646,V3->V2
47150527,1616.8199,1617.2474,0.02644,V3->V2
47150528,1616.8202,1617.2474,0.02642,V3->V2
47150529,1616.8202,1617.2474,0.02642,V3->V2
47150530,1616.8202,1617.2474,0.02642,V3->V2
47150531,1616.9888,1617.2474,0.01599,V3->V2
47150532,1616.9888,1617.2474,0.01599,V3->V2
47150533,1617.1212,1617.2474,0.00780,V3->V2
47150534,1617.1212,1617.2474,0.00780,V3->V2
47150535,1617.1214,1617.2474,0.00779,V3->V2
47150536,1617.1214,1617.2474,0.00779,V3->V2
47150537,1617.1214,1617.2474,0.00779,V3->V2
47150538,1617.1214,1617.2474,0.00779,V3->V2
47150539,1617.1214,1617.2474,0.00779,V3->V2
47150540,1617.1214,1617.2474,0.00779,V3->V2
47150541,1617.1214,1617.2474,0.00779,V3->V2
47150542,1617.1214,1617.2474,0.00779,V3->V2
47150543,1617.2850,1617.2474,0.00233,V2->V3
47150544,1618.0075,1617.2474,0.04700,V2->V3
47150545,1618.1986,1617.2474,0.05881,V2->V3
47150546,1618.5509,1617.2474,0.08060,V2->V3
47150547,1618.5509,1617.2474,0.08060,V2->V3
47150548,1618.5509,1617.2474,0.08060,V2->V3
47150549,1618.5509,1617.2474,0.08060,V2->V3
47150550,1618.5509,1617.2474,0.08060,V2->V3
47150551,1618.5509,1617.2474,0.08060,V2->V3
47150552,1618.5509,1617.2474,0.08060,V2->V3
47150553,1618.7231,1617.2474,0.09125,V2->V3
47150554,1618.7231,1617.2474,0.09125,V2->V3
47150555,1618.7231,1617.2474,0.09125,V2->V3
47150556,1618.7241,1617.2474,0.09131,V2->V3
47150557,1618.7241,1617.2474,0.09131,V2->V3
47150558,1618.8451,1617.2474,0.09879,V2->V3
47150559,1619.5731,1617.2474,0.14380,V2->V3
47150560,1620.9256,1617.2474,0.22743,V2->V3
47150561,1621.0342,1617.2474,0.23415,V2->V3
47150562,1621.0342,1617.2474,0.23415,V2->V3
47150563,1621.0383,1617.2474,0.23441,V2->V3
47150564,1621.0015,1617.2474,0.23213,V2->V3
47150565,1621.0015,1617.2474,0.23213,V2->V3
47150566,1621.0015,1617.2474,0.23213,V2->V3
47150567,1621.0015,1617.2474,0.23213,V2->V3
47150568,1620.6565,1617.2474,0.21080,V2->V3
47150569,1620.6565,1617.2474,0.21080,V2->V3
47150570,1620.6565,1617.2474,0.21080,V2->V3
47150571,1620.6565,1617.2474,0.21080,V2->V3
47150572,1620.6565,1617.2474,0.21080,V2->V3
47150573,1620.6565,1617.2476,0.21079,V2->V3
47150574,1620.6565,1617.2476,0.21079,V2->V3
47150575,1620.6565,1617.2476,0.21079,V2->V3
47150576,1620.6565,1617.2476,0.21079,V2->V3
47150577,1620.6565,1617.2476,0.21079,V2->V3
47150578,1620.6565,1617.2476,0.21079,V2->V3
47150579,1620.6565,1617.2476,0.21079,V2->V3
47150580,1620.6565,1617.2476,0.21079,V2->V3
47150581,1620.6565,1617.2476,0.21079,V2->V3
47150582,1620.6565,1617.2476,0.21079,V2->V3
47150583,1620.6565,1617.2476,0.21079,V2->V3
47150584,1620.6565,1617.2476,0.21079,V2->V3
47150585,1620.6557,1617.2476,0.21074,V2->V3
47150586,1620.6557,1617.2476,0.21074,V2->V3
47150587,1620.6557,1617.2476,0.21074,V2->V3
47150588,1620.6557,1617.2476,0.21074,V2->V3
47150589,1620.6557,1617.2476,0.21074,V2->V3
47150590,1620.6557,1617.2476,0.21074,V2->V3
47150591,1620.6558,1617.2476,0.21074,V2->V3
47150592,1620.6558,1617.2476,0.21074,V2->V3
47150593,1620.6558,1617.2476,0.21074,V2->V3
47150594,1620.6559,1617.2476,0.21075,V2->V3
47150595,1620.6559,1617.2476,0.21075,V2->V3
47150596,1620.6559,1617.2476,0.21075,V2->V3
47150597,1620.8232,1617.2476,0.22109,V2->V3
47150598,1620.9233,1617.2476,0.22728,V2->V3
47150599,1621.0947,1617.2476,0.23788,V2->V3
47150600,1621.0947,1617.2476,0.23788,V2->V3
47150601,1621.1717,1617.2476,0.24264,V2->V3
47150602,1621.8060,1617.6239,0.25854,V2->V3
47150603,1621.8060,1617.6239,0.25854,V2->V3
47150604,1622.2538,1618.0816,0.25785,V2->V3
47150605,1622.2538,1618.0816,0.25785,V2->V3
47150606,1622.2538,1618.0816,0.25785,V2->V3
47150607,1622.2538,1618.0816,0.25785,V2->V3
47150608,1622.6570,1618.0816,0.28277,V2->V3
47150609,1622.6930,1618.4892,0.25974,V2->V3
47150610,1622.6929,1618.4892,0.25973,V2->V3
47150611,1622.6929,1618.4892,0.25973,V2->V3
47150612,1622.6929,1618.6985,0.24677,V2->V3
47150613,1623.2750,1619.1765,0.25312,V2->V3
47150614,1623.2750,1619.1765,0.25312,V2->V3
47150615,1623.2750,1619.1767,0.25311,V2->V3
47150616,1623.2750,1619.1767,0.25311,V2->V3
47150617,1623.2750,1619.1767,0.25311,V2->V3
47150618,1622.8966,1619.1767,0.22974,V2->V3
47150619,1622.6989,1619.1767,0.21753,V2->V3
47150620,1622.5504,1619.1767,0.20836,V2->V3
47150621,1622.4340,1619.1767,0.20117,V2->V3
47150622,1622.3328,1619.1767,0.19492,V2->V3
47150623,1622.3328,1619.1767,0.19492,V2->V3
47150624,1622.3328,1619.1767,0.19492,V2->V3
47150625,1622.3333,1619.1767,0.19495,V2->V3
47150626,1622.3333,1619.1767,0.19495,V2->V3
47150627,1622.3333,1619.1767,0.19495,V2->V3
47150628,1622.3333,1619.1767,0.19495,V2->V3
47150629,1622.3333,1619.1767,0.19495,V2->V3
47150630,1622.1380,1619.1767,0.18288,V2->V3
47150631,1622.1380,1619.1767,0.18288,V2->V3
47150632,1622.1357,1619.1767,0.18275,V2->V3
47150633,1622.1357,1619.1767,0.18275,V2->V3
47150634,1622.1357,1619.1767,0.18275,V2->V3
47150635,1622.1357,1619.1767,0.18275,V2->V3
47150636,1622.1357,1619.1767,0.18275,V2->V3
47150637,1622.1357,1619.1767,0.18275,V2->V3
47150638,1622.1357,1619.1768,0.18274,V2->V3
47150639,1622.1357,1619.1768,0.18274,V2->V3
47150640,1622.1357,1619.1768,0.18274,V2->V3
47150641,1622.1357,1619.1768,0.18274,V2->V3
47150642,1622.1357,1619.1768,0.18274,V2->V3
47150643,1622.1357,1619.1768,0.18274,V2->V3
47150644,1622.1357,1619.1768,0.18274,V2->V3
47150645,1622.0308,1619.1768,0.17626,V2->V3
47150646,1621.8933,1619.1768,0.16777,V2->V3
47150647,1621.5528,1619.1768,0.14674,V2->V3
47150648,1621.4181,1619.1768,0.13842,V2->V3
47150649,1621.3283,1619.1768,0.13288,V2->V3
47150650,1621.3283,1619.1768,0.13288,V2->V3
47150651,1621.3283,1619.1768,0.13288,V2->V3
47150652,1621.3317,1619.1768,0.13309,V2->V3
47150653,1621.3317,1619.1768,0.13309,V2->V3
47150654,1621.3318,1619.1768,0.13309,V2->V3
47150655,1621.3318,1619.1768,0.13309,V2->V3
47150656,1621.3318,1619.1768,0.13309,V2->V3
47150657,1621.3318,1619.1768,0.13309,V2->V3
47150658,1621.3314,1619.1768,0.13307,V2->V3
47150659,1621.3333,1619.1768,0.13319,V2->V3
47150660,1621.3330,1619.1768,0.13317,V2->V3
47150661,1621.3330,1619.1768,0.13317,V2->V3
47150662,1621.3330,1619.1768,0.13317,V2->V3
47150663,1621.3330,1619.1768,0.13317,V2->V3
47150664,1620.3095,1619.1768,0.06996,V2->V3
47150665,1620.3095,1619.1768,0.06996,V2->V3
47150666,1620.3095,1619.1768,0.06996,V2->V3
47150667,1620.3095,1619.1768,0.06996,V2->V3
47150668,1620.3095,1619.1768,0.06996,V2->V3
47150669,1620.3095,1619.1768,0.06996,V2->V3
47150670,1620.3095,1619.1768,0.06996,V2->V3
47150671,1620.3095,1619.1768,0.06996,V2->V3
